experience_hash,symbol,date,signal_time,timeframe,setup_type,side,entry,sl,target,outcome,outcome_reason,pnl_points,rr,score,confidence,trend,regime,volume_score,strength_score,compression_score,reason,lesson_learned,source_type,trust_level,validation_status,native_trade_import,live_mutation,broker_mutation,telegram_mutation
5527c8d2fa97ed03c59541fda7733a19dfff0ccf875336583aa4097f8197a6f1,WIPRO,2019-02-04,2019-02-04T10:05:00+00:00,15m,relative_strength_breakout,SHORT,588.6,593.7,578.3,LOSS,"Stop loss touched at 2019-02-04T10:50:00+00:00; relative_strength_breakout failed due to weak follow-through, possible trap behavior, or volatility reversal in SIDEWAYS regime.",-5.1,-1.0,79.83,87.06,SIDEWAYS,SIDEWAYS,3.57,-0.8,6.97,"relative_strength_breakout simulated external historical experience for WIPRO: trend=SIDEWAYS, regime=SIDEWAYS, side=SHORT, volume_score=3.57, strength_score=-0.8, compression_score=6.97, score=79.83. Setup was evaluated using trend alignment, momentum quality, structure, volatility state, and 1:2 risk-reward behavior.","relative_strength_breakout on WIPRO failed for SHORT trades in SIDEWAYS conditions. TITAN should watch for trap risk, poor confirmation, volatility reversal, or weak continuation before trusting this setup again. Score=79.83, confidence=87.06. Preserve as simulated weakness evidence until validated.",HISTORICAL_SIMULATED,BACKTEST_SIMULATED,UNVALIDATED,False,False,False,False
b935ddd4184206af8eaab2001f3644a8bcedc7255efd4e8ba167bf60194c9815,KOTAKBANK,2019-02-06,2019-02-06T12:20:00+00:00,5m,compression_breakout_attempt,SHORT,1790.7,1805.5,1761.1,WIN,Target touched at 2019-02-06T16:20:00+00:00; compression_breakout_attempt had continuation follow-through in BEARISH regime for SHORT side.,29.6,2.0,75.17,78.17,BEARISH,BEARISH,3.22,1.81,4.46,"compression_breakout_attempt simulated external historical experience for KOTAKBANK: trend=BEARISH, regime=BEARISH, side=SHORT, volume_score=3.22, strength_score=1.81, compression_score=4.46, score=75.17. Setup was evaluated using trend alignment, momentum quality, structure, volatility state, and 1:2 risk-reward behavior.","compression_breakout_attempt on KOTAKBANK worked for SHORT trades in BEARISH conditions. TITAN should increase simulated confidence only when similar structure, momentum, volume, and regime alignment repeat. Score=75.17, confidence=78.17. Preserve as simulated evidence until validated by live/paper outcomes.",HISTORICAL_SIMULATED,BACKTEST_SIMULATED,UNVALIDATED,False,False,False,False
70a61cdd8f2c979826df2fc4c25f65c17cbcee5cdd826fb95ab8d20f6a920c00,HDFCBANK,2019-02-07,2019-02-07T12:20:00+00:00,1h,trend_continuation,SHORT,1680.9,1695.1,1652.4,LOSS,"Stop loss touched at 2019-02-07T16:20:00+00:00; trend_continuation failed due to weak follow-through, possible trap behavior, or volatility reversal in BEARISH regime.",-14.2,-1.0,73.46,70.54,BEARISH,BEARISH,1.31,-1.7,5.18,"trend_continuation simulated external historical experience for HDFCBANK: trend=BEARISH, regime=BEARISH, side=SHORT, volume_score=1.31, strength_score=-1.7, compression_score=5.18, score=73.46. Setup was evaluated using trend alignment, momentum quality, structure, volatility state, and 1:2 risk-reward behavior.","trend_continuation on HDFCBANK failed for SHORT trades in BEARISH conditions. TITAN should watch for trap risk, poor confirmation, volatility reversal, or weak continuation before trusting this setup again. Score=73.46, confidence=70.54. Preserve as simulated weakness evidence until validated.",HISTORICAL_SIMULATED,BACKTEST_SIMULATED,UNVALIDATED,False,False,False,False
41bf43ae04829b683510730e3f4d47dfaf53997118c2cfe14549cfa78c159b21,SUNPHARMA,2019-02-08,2019-02-08T09:50:00+00:00,1h,relative_strength_breakout,SHORT,1550.5,1562.0,1527.6,LOSS,"Stop loss touched at 2019-02-08T12:50:00+00:00; relative_strength_breakout failed due to weak follow-through, possible trap behavior, or volatility reversal in LOW_VOLATILITY_COMPRESSION regime.",-11.5,-1.0,74.62,73.66,BEARISH,LOW_VOLATILITY_COMPRESSION,4.33,-0.84,8.0,"relative_strength_breakout simulated external historical experience for SUNPHARMA: trend=BEARISH, regime=LOW_VOLATILITY_COMPRESSION, side=SHORT, volume_score=4.33, strength_score=-0.84, compression_score=8.0, score=74.62. Setup was evaluated using trend alignment, momentum quality, structure, volatility state, and 1:2 risk-reward behavior.","relative_strength_breakout on SUNPHARMA failed for SHORT trades in LOW_VOLATILITY_COMPRESSION conditions. TITAN should watch for trap risk, poor confirmation, volatility reversal, or weak continuation before trusting this setup again. Score=74.62, confidence=73.66. Preserve as simulated weakness evidence until validated.",HISTORICAL_SIMULATED,BACKTEST_SIMULATED,UNVALIDATED,False,False,False,False
b2b263cde31badd8880d30846297f7d883b007c9492afaa63310332c81b29c47,KOTAKBANK,2019-02-11,2019-02-11T09:35:00+00:00,15m,compression_breakout_attempt,SHORT,1470.9,1478.2,1456.2,LOSS,"Stop loss touched at 2019-02-11T11:05:00+00:00; compression_breakout_attempt failed due to weak follow-through, possible trap behavior, or volatility reversal in SIDEWAYS regime.",-7.3,-1.0,74.95,70.26,SIDEWAYS,SIDEWAYS,3.77,-2.11,4.67,"compression_breakout_attempt simulated external historical experience for KOTAKBANK: trend=SIDEWAYS, regime=SIDEWAYS, side=SHORT, volume_score=3.77, strength_score=-2.11, compression_score=4.67, score=74.95. Setup was evaluated using trend alignment, momentum quality, structure, volatility state, and 1:2 risk-reward behavior.","compression_breakout_attempt on KOTAKBANK failed for SHORT trades in SIDEWAYS conditions. TITAN should watch for trap risk, poor confirmation, volatility reversal, or weak continuation before trusting this setup again. Score=74.95, confidence=70.26. Preserve as simulated weakness evidence until validated.",HISTORICAL_SIMULATED,BACKTEST_SIMULATED,UNVALIDATED,False,False,False,False
f564b1e9fbb1a5ca5355ea639634ea7cb8a7d5b2beac82034cac49409e9271e2,BHARTIARTL,2019-02-11,2019-02-11T12:20:00+00:00,1h,relative_strength_breakout,SHORT,1776.1,1784.0,1760.3,LOSS,"Stop loss touched at 2019-02-11T13:05:00+00:00; relative_strength_breakout failed due to weak follow-through, possible trap behavior, or volatility reversal in BULLISH regime.",-7.9,-1.0,72.27,77.07,BEARISH,BULLISH,2.44,2.85,8.52,"relative_strength_breakout simulated external historical experience for BHARTIARTL: trend=BEARISH, regime=BULLISH, side=SHORT, volume_score=2.44, strength_score=2.85, compression_score=8.52, score=72.27. Setup was evaluated using trend alignment, momentum quality, structure, volatility state, and 1:2 risk-reward behavior.","relative_strength_breakout on BHARTIARTL failed for SHORT trades in BULLISH conditions. TITAN should watch for trap risk, poor confirmation, volatility reversal, or weak continuation before trusting this setup again. Score=72.27, confidence=77.07. Preserve as simulated weakness evidence until validated.",HISTORICAL_SIMULATED,BACKTEST_SIMULATED,UNVALIDATED,False,False,False,False
3e267dc64b901253dd3babd62695acd6e8e615c3a2ee22d170acc02a905dead5,ULTRACEMCO,2019-02-12,2019-02-12T11:20:00+00:00,15m,compression_breakout_attempt,SHORT,11283.0,11369.7,11109.5,WIN,Target touched at 2019-02-12T14:20:00+00:00; compression_breakout_attempt had continuation follow-through in SIDEWAYS regime for SHORT side.,173.5,2.0,85.28,86.75,SIDEWAYS,SIDEWAYS,4.33,3.02,9.83,"compression_breakout_attempt simulated external historical experience for ULTRACEMCO: trend=SIDEWAYS, regime=SIDEWAYS, side=SHORT, volume_score=4.33, strength_score=3.02, compression_score=9.83, score=85.28. Setup was evaluated using trend alignment, momentum quality, structure, volatility state, and 1:2 risk-reward behavior.","compression_breakout_attempt on ULTRACEMCO worked for SHORT trades in SIDEWAYS conditions. TITAN should increase simulated confidence only when similar structure, momentum, volume, and regime alignment repeat. Score=85.28, confidence=86.75. Preserve as simulated evidence until validated by live/paper outcomes.",HISTORICAL_SIMULATED,BACKTEST_SIMULATED,UNVALIDATED,False,False,False,False
24da698c7ebe2fd79f9990c76e68a52713f9f0e9931ffc14cda198dd7b2209e8,RELIANCE,2019-02-13,2019-02-13T09:20:00+00:00,15m,trend_momentum_breakout,LONG,2785.8,2775.0,2807.4,WIN,Target touched at 2019-02-13T10:50:00+00:00; trend_momentum_breakout had continuation follow-through in HIGH_VOLATILITY regime for LONG side.,21.6,2.0,93.91,98,BEARISH,HIGH_VOLATILITY,2.22,2.78,3.5,"trend_momentum_breakout simulated external historical experience for RELIANCE: trend=BEARISH, regime=HIGH_VOLATILITY, side=LONG, volume_score=2.22, strength_score=2.78, compression_score=3.5, score=93.91. Setup was evaluated using trend alignment, momentum quality, structure, volatility state, and 1:2 risk-reward behavior.","trend_momentum_breakout on RELIANCE worked for LONG trades in HIGH_VOLATILITY conditions. TITAN should increase simulated confidence only when similar structure, momentum, volume, and regime alignment repeat. Score=93.91, confidence=98. Preserve as simulated evidence until validated by live/paper outcomes.",HISTORICAL_SIMULATED,BACKTEST_SIMULATED,UNVALIDATED,False,False,False,False
c303c4869d80cde08f73c53c98140f333a976f3d375c0c5d0d8dd640af172b98,RELIANCE,2019-02-14,2019-02-14T09:35:00+00:00,15m,relative_strength_breakout,SHORT,3427.2,3456.9,3367.8,WIN,Target touched at 2019-02-14T10:20:00+00:00; relative_strength_breakout had continuation follow-through in BULLISH regime for SHORT side.,59.4,2.0,71.14,72.16,BEARISH,BULLISH,1.64,-2.38,2.37,"relative_strength_breakout simulated external historical experience for RELIANCE: trend=BEARISH, regime=BULLISH, side=SHORT, volume_score=1.64, strength_score=-2.38, compression_score=2.37, score=71.14. Setup was evaluated using trend alignment, momentum quality, structure, volatility state, and 1:2 risk-reward behavior.","relative_strength_breakout on RELIANCE worked for SHORT trades in BULLISH conditions. TITAN should increase simulated confidence only when similar structure, momentum, volume, and regime alignment repeat. Score=71.14, confidence=72.16. Preserve as simulated evidence until validated by live/paper outcomes.",HISTORICAL_SIMULATED,BACKTEST_SIMULATED,UNVALIDATED,False,False,False,False
70d699c054f6cb13e8038b06e61179d5755dd38c3af3a99aac1582d6c73d592a,SUNPHARMA,2019-02-15,2019-02-15T09:35:00+00:00,1h,reversal_trap,LONG,2019.8,2013.3,2032.7,LOSS,"Stop loss touched at 2019-02-15T11:35:00+00:00; reversal_trap failed due to weak follow-through, possible trap behavior, or volatility reversal in SIDEWAYS regime.",-6.5,-1.0,65.73,60.9,SIDEWAYS,SIDEWAYS,4.7,0.95,9.17,"reversal_trap simulated external historical experience for SUNPHARMA: trend=SIDEWAYS, regime=SIDEWAYS, side=LONG, volume_score=4.7, strength_score=0.95, compression_score=9.17, score=65.73. Setup was evaluated using trend alignment, momentum quality, structure, volatility state, and 1:2 risk-reward behavior.","reversal_trap on SUNPHARMA failed for LONG trades in SIDEWAYS conditions. TITAN should watch for trap risk, poor confirmation, volatility reversal, or weak continuation before trusting this setup again. Score=65.73, confidence=60.9. Preserve as simulated weakness evidence until validated.",HISTORICAL_SIMULATED,BACKTEST_SIMULATED,UNVALIDATED,False,False,False,False
86c374a7c1868f83fb203dfbf4485f75a18152b4127a87e90a5ec148f9a17e27,LT,2019-02-18,2019-02-18T10:50:00+00:00,1h,trend_momentum_breakout,LONG,4014.2,4002.4,4037.9,WIN,Target touched at 2019-02-18T12:20:00+00:00; trend_momentum_breakout had continuation follow-through in SIDEWAYS regime for LONG side.,23.7,2.0,77.9,84.17,MIXED,SIDEWAYS,0.85,0.02,5.41,"trend_momentum_breakout simulated external historical experience for LT: trend=MIXED, regime=SIDEWAYS, side=LONG, volume_score=0.85, strength_score=0.02, compression_score=5.41, score=77.9. Setup was evaluated using trend alignment, momentum quality, structure, volatility state, and 1:2 risk-reward behavior.","trend_momentum_breakout on LT worked for LONG trades in SIDEWAYS conditions. TITAN should increase simulated confidence only when similar structure, momentum, volume, and regime alignment repeat. Score=77.9, confidence=84.17. Preserve as simulated evidence until validated by live/paper outcomes.",HISTORICAL_SIMULATED,BACKTEST_SIMULATED,UNVALIDATED,False,False,False,False
6ff8edc288d05e4632fd787d43e18dd3b64b2284e2aaaf7b3ee7f8cbfbac775c,ICICIBANK,2019-02-18,2019-02-18T14:20:00+00:00,1h,trend_continuation,SHORT,1131.8,1140.7,1114.0,WIN,Target touched at 2019-02-18T18:20:00+00:00; trend_continuation had continuation follow-through in BEARISH regime for SHORT side.,17.8,2.0,92.27,91.48,BEARISH,BEARISH,3.29,-0.57,3.21,"trend_continuation simulated external historical experience for ICICIBANK: trend=BEARISH, regime=BEARISH, side=SHORT, volume_score=3.29, strength_score=-0.57, compression_score=3.21, score=92.27. Setup was evaluated using trend alignment, momentum quality, structure, volatility state, and 1:2 risk-reward behavior.","trend_continuation on ICICIBANK worked for SHORT trades in BEARISH conditions. TITAN should increase simulated confidence only when similar structure, momentum, volume, and regime alignment repeat. Score=92.27, confidence=91.48. Preserve as simulated evidence until validated by live/paper outcomes.",HISTORICAL_SIMULATED,BACKTEST_SIMULATED,UNVALIDATED,False,False,False,False
c8caf39e2778eef6ee274259cbe89bb72175b013ecc1769b56ec12a62e5f9cba,SUNPHARMA,2019-02-20,2019-02-20T12:20:00+00:00,15m,relative_strength_breakout,SHORT,1305.8,1310.9,1295.7,WIN,Target touched at 2019-02-20T13:05:00+00:00; relative_strength_breakout had continuation follow-through in LOW_VOLATILITY_COMPRESSION regime for SHORT side.,10.1,2.0,85.25,77.41,BEARISH,LOW_VOLATILITY_COMPRESSION,4.15,-0.46,8.92,"relative_strength_breakout simulated external historical experience for SUNPHARMA: trend=BEARISH, regime=LOW_VOLATILITY_COMPRESSION, side=SHORT, volume_score=4.15, strength_score=-0.46, compression_score=8.92, score=85.25. Setup was evaluated using trend alignment, momentum quality, structure, volatility state, and 1:2 risk-reward behavior.","relative_strength_breakout on SUNPHARMA worked for SHORT trades in LOW_VOLATILITY_COMPRESSION conditions. TITAN should increase simulated confidence only when similar structure, momentum, volume, and regime alignment repeat. Score=85.25, confidence=77.41. Preserve as simulated evidence until validated by live/paper outcomes.",HISTORICAL_SIMULATED,BACKTEST_SIMULATED,UNVALIDATED,False,False,False,False
1e0e1ae84556b69d7b4ad8fb8161bdc9c39a3e45b63693ff38b98d6373e3541d,INFY,2019-02-21,2019-02-21T10:05:00+00:00,1h,compression_breakout_attempt,SHORT,1649.4,1658.8,1630.6,BREAKEVEN,Neither target nor stop loss showed decisive control by 2019-02-21T11:35:00+00:00; treated as breakeven/inconclusive simulated experience.,0.0,0.0,71.19,72.49,BULLISH,HIGH_VOLATILITY,1.19,-1.17,7.23,"compression_breakout_attempt simulated external historical experience for INFY: trend=BULLISH, regime=HIGH_VOLATILITY, side=SHORT, volume_score=1.19, strength_score=-1.17, compression_score=7.23, score=71.19. Setup was evaluated using trend alignment, momentum quality, structure, volatility state, and 1:2 risk-reward behavior.","compression_breakout_attempt on INFY was inconclusive for SHORT trades in HIGH_VOLATILITY conditions. TITAN should avoid over-learning from this record and mark it as low-confidence contextual evidence. Score=71.19, confidence=72.49.",HISTORICAL_SIMULATED,BACKTEST_SIMULATED,UNVALIDATED,False,False,False,False
768b0f646be12fe9df4e01103cd23ca579e11c616c6ed084e6d71dee05e9fee6,HCLTECH,2019-02-25,2019-02-25T10:50:00+00:00,1h,relative_strength_breakout,SHORT,1617.0,1623.9,1603.2,LOSS,"Stop loss touched at 2019-02-25T11:35:00+00:00; relative_strength_breakout failed due to weak follow-through, possible trap behavior, or volatility reversal in SIDEWAYS regime.",-6.9,-1.0,76.68,79.72,MIXED,SIDEWAYS,1.77,1.83,3.84,"relative_strength_breakout simulated external historical experience for HCLTECH: trend=MIXED, regime=SIDEWAYS, side=SHORT, volume_score=1.77, strength_score=1.83, compression_score=3.84, score=76.68. Setup was evaluated using trend alignment, momentum quality, structure, volatility state, and 1:2 risk-reward behavior.","relative_strength_breakout on HCLTECH failed for SHORT trades in SIDEWAYS conditions. TITAN should watch for trap risk, poor confirmation, volatility reversal, or weak continuation before trusting this setup again. Score=76.68, confidence=79.72. Preserve as simulated weakness evidence until validated.",HISTORICAL_SIMULATED,BACKTEST_SIMULATED,UNVALIDATED,False,False,False,False
3cdc24a93b72f1cb2ea252cfe497f3d21d7b137fc1f67e13ebd6c7a6d9713ad4,ITC,2019-02-25,2019-02-25T10:20:00+00:00,5m,trend_continuation,SHORT,425.3,427.2,421.5,WIN,Target touched at 2019-02-25T11:50:00+00:00; trend_continuation had continuation follow-through in SIDEWAYS regime for SHORT side.,3.8,2.0,83.93,89.83,SIDEWAYS,SIDEWAYS,1.95,3.35,5.98,"trend_continuation simulated external historical experience for ITC: trend=SIDEWAYS, regime=SIDEWAYS, side=SHORT, volume_score=1.95, strength_score=3.35, compression_score=5.98, score=83.93. Setup was evaluated using trend alignment, momentum quality, structure, volatility state, and 1:2 risk-reward behavior.","trend_continuation on ITC worked for SHORT trades in SIDEWAYS conditions. TITAN should increase simulated confidence only when similar structure, momentum, volume, and regime alignment repeat. Score=83.93, confidence=89.83. Preserve as simulated evidence until validated by live/paper outcomes.",HISTORICAL_SIMULATED,BACKTEST_SIMULATED,UNVALIDATED,False,False,False,False
